Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2005);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
685;21100455443;Proceedings of the 8th IEEE International On-Line Testing Workshop, IOLTW 2002;conference and proceedings;-;0.189;-;10;0;56;0;24;55;0;0;United States;Northern America;;;"Electronic, Optical and Magnetic Materials; Hardware and Architecture"
686;14457;International Journal of the Society of Materials Engineering for Resources;journal;18846629, 13479725;0.188;Q3;11;14;37;255;12;37;0.32;18.21;Japan;Asiatic Region;Society of Materials Engineering for Resources of Japan;1993-2007, 2009-2014, 2016-2018, 2020;"Chemical Engineering (miscellaneous) (Q2); Materials Science (miscellaneous) (Q3); Mechanical Engineering (Q3)"
687;16000;International Textile Bullet Nonwovens, Industrial Textiles;trade journal;10246592;0.187;Q3;4;0;23;0;1;23;0;0;Switzerland;Western Europe;ITS Publishing;1993-2002;"Business, Management and Accounting (miscellaneous) (Q3); Materials Science (miscellaneous) (Q3)"
688;27269;MO Metalloberflache Beschichten von Metall und Kunststoff;trade journal;00260797;0.187;Q2;9;138;392;136;68;322;0.23;0.99;Germany;Western Europe;"Carl Hanser Verlag GmbH &amp; Co. KG";1968-2006;"Metals and Alloys (Q2); Mechanical Engineering (Q3)"
689;21100457388;Proceedings of the 4th International Symposium on Electronic Materials and Packaging, EMAP 2002;conference and proceedings;-;0.187;-;11;0;87;0;43;85;0;0;United States;Northern America;;;Building and Construction
690;13538;Advanced Composites Letters;journal;09636935;0.186;Q3;22;19;76;256;17;76;0.21;13.47;United Kingdom;Western Europe;Adcotec Ltd.;1995-2020;"Industrial and Manufacturing Engineering (Q2); Ceramics and Composites (Q3)"
691;75299;Lubricants and Waxes Meeting - National Petrochemical and Refiners Association;conference and proceedings;-;0.186;-;1;0;12;0;2;12;0;0;United States;Northern America;;;"Materials Science (miscellaneous); Surfaces, Coatings and Films"
692;24143;Pan Tao Ti Hsueh Pao/Chinese Journal of Semiconductors;journal;02534177;0.186;Q3;17;522;746;5533;342;746;0.49;10.6;China;Asiatic Region;Kexue Chubaneshe/Science Press;1981-2008;"Electrical and Electronic Engineering (Q3); Electronic, Optical and Magnetic Materials (Q3); Materials Chemistry (Q3); Condensed Matter Physics (Q4)"
693;13537;Iranian Polymer Journal (English Edition);journal;10261265;0.185;Q3;46;113;153;2566;50;153;0.27;22.71;Switzerland;Western Europe;Springer International Publishing AG;1996-2021;"Chemical Engineering (miscellaneous) (Q2); Materials Chemistry (Q3); Polymers and Plastics (Q3)"
694;50015;Light Metals: Proceedings of Sessions, AIME Annual Meeting (Warrendale, Pennsylvania);conference and proceedings;10969586;0.185;-;30;0;157;0;75;155;0;0;United States;Northern America;"Minerals, Metals &amp; Materials Society";1978-1980, 1982-1987, 1989, 1993-2002;Metals and Alloys
695;21558;Nihon Kikai Gakkai Ronbunshu, A Hen/Transactions of the Japan Society of Mechanical Engineers, Part A;journal;03875008;0.185;Q3;22;239;751;2936;85;750;0.11;12.28;Japan;Asiatic Region;Japan Society of Mechanical Engineers;1979-1980, 1982-2013;"Materials Science (miscellaneous) (Q3); Mechanical Engineering (Q3); Mechanics of Materials (Q3)"
696;53842;Annual Technical Conference - ANTEC, Conference Proceedings;conference and proceedings;-;0.184;-;17;741;1514;6587;334;1508;0.22;8.89;United States;Northern America;Society of Plastics Engineers;1991, 1994-1998, 2003-2007, 2009-2019, 2021;"Chemical Engineering (miscellaneous); Polymers and Plastics"
697;145739;Central European Journal of Chemistry;journal;18951066, 16443624;0.184;Q3;42;66;49;1765;29;48;0.59;26.74;Poland;Eastern Europe;Central European Science Journals;2004-2014;"Chemistry (miscellaneous) (Q3); Materials Chemistry (Q3)"
698;15489;International Journal of Nanoscience;journal;17935350, 0219581X;0.184;Q3;27;113;102;2181;24;102;0.24;19.3;Singapore;Asiatic Region;World Scientific Publishing Co. Pte Ltd;2004-2021;"Electrical and Electronic Engineering (Q3); Materials Science (miscellaneous) (Q3); Bioengineering (Q4); Biotechnology (Q4); Computer Science Applications (Q4); Condensed Matter Physics (Q4); Nanoscience and Nanotechnology (Q4)"
699;25927;Kobunshi Ronbunshu;journal;03862186;0.184;Q3;17;91;311;1962;75;311;0.22;21.56;Japan;Asiatic Region;Society of Polymer Science;1970, 1974-2019;"Chemical Engineering (miscellaneous) (Q2); Environmental Science (miscellaneous) (Q3); Materials Science (miscellaneous) (Q3); Polymers and Plastics (Q3)"
700;12330;Journal of Materials Science and Technology;journal;10050302;0.183;Q2;81;230;631;4178;182;631;0.23;18.17;Netherlands;Western Europe;Elsevier BV;1993-2022;"Metals and Alloys (Q2); Ceramics and Composites (Q3); Materials Chemistry (Q3); Mechanical Engineering (Q3); Mechanics of Materials (Q3); Polymers and Plastics (Q3)"
701;28423;Steel and Composite Structures;journal;12299367;0.183;Q2;66;32;29;613;11;29;0.38;19.16;South Korea;Asiatic Region;Techno Press;2004-2021;"Building and Construction (Q2); Metals and Alloys (Q2); Civil and Structural Engineering (Q3)"
702;21100430574;2002 Proceedings - 8th International Advanced Packaging Materials Symposium;conference and proceedings;-;0.182;-;10;0;60;0;40;59;0;0;United States;Northern America;;;Electrical and Electronic Engineering
703;35932;International Journal of Imaging Systems and Technology;journal;10981098, 08999457;0.182;Q3;49;29;100;732;69;98;0.81;25.24;United States;Northern America;"John Wiley &amp; Sons Inc.";1989-1992, 1994-2021;"Electrical and Electronic Engineering (Q3); Electronic, Optical and Magnetic Materials (Q3); Software (Q3); Computer Vision and Pattern Recognition (Q4)"
704;21100457078;Proceedings - 15th Symposium on Integrated Circuits and Systems Design, SBCCI 2002;conference and proceedings;-;0.182;-;11;0;59;0;39;58;0;0;United States;Northern America;;;"Electrical and Electronic Engineering; Electronic, Optical and Magnetic Materials"
705;15814;Wochenblatt fuer Papierfabrikation;trade journal;00437131;0.182;Q3;11;221;569;262;22;553;0.05;1.19;Germany;Western Europe;Deutscher Fachverlag GmbH;1977-1990, 1996-2018;"Chemical Engineering (miscellaneous) (Q2); Industrial and Manufacturing Engineering (Q2); Media Technology (Q2); Materials Science (miscellaneous) (Q3); Mechanical Engineering (Q3)"
706;21100429902;3rd Workshop on Photonics and its Application at Egyptian Engineering Faculties and Institutes;conference and proceedings;-;0.181;-;1;0;11;0;2;10;0;0;United States;Northern America;;;"Computer Networks and Communications; Control and Systems Engineering; Electrical and Electronic Engineering; Hardware and Architecture"
707;19400158567;Analytical Sciences: X-ray Structure Analysis Online;journal;13482238;0.181;Q3;15;109;128;580;50;9;0.39;5.32;Japan;Asiatic Region;Japan Society for Analytical Chemistry;2003-2009;"Materials Chemistry (Q3); Analytical Chemistry (Q4)"
708;28982;Anti-Corrosion Methods and Materials;journal;00035599;0.18;Q3;34;225;665;808;67;627;0.07;3.59;United Kingdom;Western Europe;Emerald Group Publishing Ltd.;1954-2021;"Chemical Engineering (miscellaneous) (Q2); Materials Science (miscellaneous) (Q3)"
709;16585;Technische Textilien;trade journal;03233243;0.18;Q3;8;84;131;201;19;129;0.15;2.39;Germany;Western Europe;Deutscher Fachverlag GmbH;1989-1990, 1998-2014, 2018, 2020;"Industrial and Manufacturing Engineering (Q2); Business, Management and Accounting (miscellaneous) (Q3); Environmental Science (miscellaneous) (Q3); Polymers and Plastics (Q3)"
710;17700156424;Handbook of Thermal Analysis and Calorimetry;book series;15734374;0.179;Q3;16;0;37;0;15;1;0.17;0;Netherlands;Western Europe;Elsevier;1998-1999, 2002-2003, 2008, 2018;"Materials Science (miscellaneous) (Q3); Atomic and Molecular Physics, and Optics (Q4)"
711;14425;Journal of Surface Science and Technology;journal;09769420, 09701893;0.179;Q3;17;17;53;366;19;53;0.23;21.53;India;Asiatic Region;Indian Society for Surface Science and Technology;1996-2012, 2014-2020;"Materials Chemistry (Q3); Surfaces, Coatings and Films (Q3); Electrochemistry (Q4); Surfaces and Interfaces (Q4)"
712;87912;National Radio Science Conference, NRSC, Proceedings;conference and proceedings;-;0.179;-;17;41;230;432;27;227;0.11;10.54;United States;Northern America;Technomic Publishing;1996, 1998, 2000-2009, 2011-2016;"Condensed Matter Physics; Electrical and Electronic Engineering; Electronic, Optical and Magnetic Materials"
713;21100511229;Proceedings of the International Conference on Ion Implantation Technology;conference and proceedings;-;0.179;-;8;0;181;0;56;179;0;0;United States;Northern America;;;"Computer Science Applications; Education; Instrumentation; Safety, Risk, Reliability and Quality"
714;25331;Wuji Cailiao Xuebao/Journal of Inorganic Materials;journal;1000324X;0.179;Q3;27;244;392;3643;117;392;0.28;14.93;China;Asiatic Region;Science Press;1993-2021;"Materials Science (miscellaneous) (Q3); Inorganic Chemistry (Q4)"
715;17961;International Journal of Applied Electromagnetics and Mechanics;journal;13835416;0.178;Q4;31;43;219;581;66;217;0.3;13.51;Netherlands;Western Europe;IOS Press BV;1996-2021;"Electrical and Electronic Engineering (Q3); Mechanical Engineering (Q3); Mechanics of Materials (Q3); Condensed Matter Physics (Q4); Electronic, Optical and Magnetic Materials (Q4)"
716;12288;Nonlinear Optics Quantum Optics;journal;15430537;0.178;Q4;20;105;45;1665;17;45;0.38;15.86;United States;Northern America;Old City Publishing;2003-2021;"Computer Science (miscellaneous) (Q3); Instrumentation (Q3); Atomic and Molecular Physics, and Optics (Q4); Electronic, Optical and Magnetic Materials (Q4); Statistical and Nonlinear Physics (Q4)"
717;21100415706;Proceedings - International Conference on MEMS, NANO and Smart Systems, ICMENS 2003;conference and proceedings;-;0.177;-;12;0;75;0;38;74;0.51;0;United States;Northern America;;;"Computer Networks and Communications; Computer Science Applications; Signal Processing"
718;25811;Cellulose Chemistry and Technology;journal;05769787;0.176;Q3;35;48;130;834;28;130;0.22;17.38;Romania;Eastern Europe;Editura Academiei Romane;1972, 1976, 1983, 1985, 1989-1990, 1993, 1995-2021;"Materials Chemistry (Q3); Organic Chemistry (Q4)"
719;16538;Journal of Fiber Science and Technology;journal;21897654, 00379875;0.176;Q3;20;128;435;1127;63;435;0.1;8.8;Japan;Asiatic Region;Society of Fiber Science and Technology;1946-1948, 1951, 1954-2021;"Chemical Engineering (miscellaneous) (Q2); Industrial and Manufacturing Engineering (Q2); Materials Science (miscellaneous) (Q3); Polymers and Plastics (Q3)"
720;36191;NKK Technical Review;journal;09150544;0.176;Q2;12;0;39;0;16;39;0.5;0;Japan;Asiatic Region;JFE Holdings, Inc;1988-2003;Metals and Alloys (Q2)
721;87244;Proceedings of the International Symposium and Exhibition on Advanced Packaging Materials Processes, Properties and Interfaces;conference and proceedings;-;0.176;-;20;61;49;765;34;48;0.69;12.54;United States;Northern America;;1997-1998, 2000-2001, 2004-2008;"Engineering (miscellaneous); Materials Science (miscellaneous)"
722;11200153541;Thin Films and Nanostructures;book series;15435016;0.176;Q3;8;12;26;0;10;17;0.41;0;United States;Northern America;Elsevier Inc.;2002-2003, 2005, 2007-2008, 2010;"Surfaces, Coatings and Films (Q3); Condensed Matter Physics (Q4)"
723;21505;Ceramic Transactions;book series;10421122;0.175;Q3;20;282;313;4268;93;300;0.3;15.13;United States;Northern America;Wiley-Blackwell;2003-2016, 2018-2019, 2021;"Ceramics and Composites (Q3); Materials Chemistry (Q3)"
724;17804;Materials Science;journal;1068820X, 1573885X;0.175;Q3;26;108;355;1688;18;355;0.05;15.63;United States;Northern America;Springer International Publishing AG;1975, 1993-2021;"Materials Science (miscellaneous) (Q3); Mechanical Engineering (Q3); Mechanics of Materials (Q3); Condensed Matter Physics (Q4)"
725;25141;Zeitschrift fur Kristallographie - New Crystal Structures;journal;14337266;0.175;Q3;38;530;1206;3729;301;1206;0.24;7.04;Germany;Western Europe;Walter de Gruyter GmbH;1954, 1956-2021;"Materials Science (miscellaneous) (Q3); Condensed Matter Physics (Q4); Inorganic Chemistry (Q4)"
726;26102;Informacije MIDEM;journal;03529045;0.174;Q4;18;31;119;540;22;119;0.15;17.42;Slovenia;Eastern Europe;Society for Microelectronics, Electric Components and Materials;1996-2021;"Electrical and Electronic Engineering (Q3); Electronic, Optical and Magnetic Materials (Q4)"
727;21100515591;Modeling of Casting, Welding and Advanced Solidification Processes;conference and proceedings;-;0.174;-;9;0;90;0;41;89;0.46;0;United States;Northern America;;;"Applied Mathematics; Biotechnology; Computer Science Applications; Genetics; Signal Processing"
728;21664;Transactions of the Indian Ceramic Society;journal;0371750X, 21655456;0.174;Q3;20;24;117;657;11;117;0.08;27.38;United Kingdom;Western Europe;Taylor and Francis Ltd.;1941-2021;Ceramics and Composites (Q3)
729;21100454432;2002 IEEE Speech Coding Workshop: A Paradigm Shift Toward New Coding Functions for the Broadband Age, SCW 2002 - Proceedings;conference and proceedings;-;0.173;-;9;0;62;0;31;61;0;0;United States;Northern America;;;"Atomic and Molecular Physics, and Optics; Electrical and Electronic Engineering; Electronic, Optical and Magnetic Materials; Modeling and Simulation"
730;144633;Industrial Fabrics Bulletin;journal;18149235;0.173;Q3;4;0;105;0;13;105;0.15;0;Switzerland;Western Europe;International Textile Service;2002-2004;"Business, Management and Accounting (miscellaneous) (Q3); Materials Science (miscellaneous) (Q3)"
731;28925;Loisir et Societe;journal;07053436;0.173;Q2;23;32;78;1164;18;62;0.18;36.38;United Kingdom;Western Europe;Taylor and Francis Ltd.;1978-2021;"Metals and Alloys (Q2); Sociology and Political Science (Q3)"
732;26047;Midwest Symposium on Circuits and Systems;conference and proceedings;15483746;0.173;-;39;483;976;4333;379;970;0.33;8.97;United States;Northern America;Institute of Electrical and Electronics Engineers Inc.;1976-1977, 1983-1985, 1989-2021;"Electrical and Electronic Engineering; Electronic, Optical and Magnetic Materials"
733;16463;Melliand International;trade journal;09479163;0.172;Q3;14;70;240;171;18;240;0.05;2.44;United States;Northern America;IBP - International Business Press Publishers;1995-2015, 2017-2021;"Business and International Management (Q2); Industrial and Manufacturing Engineering (Q2); Business, Management and Accounting (miscellaneous) (Q3); Polymers and Plastics (Q3)"
734;12149;Transactions of the Indian Institute of Metals;journal;09722815, 09751645;0.172;Q2;35;146;219;2845;43;219;0.23;19.49;India;Asiatic Region;Springer Science + Business Media;1969-1971, 1973-1975, 1981-1985, 1987, 1996-2021;Metals and Alloys (Q2)
735;21100415530;VECIMS 2003 - 2003 International Symposium on Virtual Environments, Human-Computer Interfaces and Measurement Systems;conference and proceedings;-;0.172;-;7;0;38;0;14;37;0.37;0;United States;Northern America;;;"Biomaterials; Electrical and Electronic Engineering; Electronic, Optical and Magnetic Materials; Materials Science (miscellaneous); Surfaces, Coatings and Films"
736;18401;Zairyo/Journal of the Society of Materials Science, Japan;journal;18807488, 05145163;0.17;Q3;26;210;687;2515;103;679;0.18;11.98;Japan;Asiatic Region;Society of Materials Science Japan;1963-2021;"Materials Science (miscellaneous) (Q3); Mechanical Engineering (Q3); Mechanics of Materials (Q3); Condensed Matter Physics (Q4)"
737;12916;E-Polymers;journal;16187229;0.169;Q3;27;87;208;1920;42;207;0.24;22.07;France;Western Europe;European Polymer Federation;2001-2021;"Chemical Engineering (miscellaneous) (Q2); Polymers and Plastics (Q3); Physical and Theoretical Chemistry (Q4)"
738;28024;IEEE International Symposium on Applications of Ferroelectrics;conference and proceedings;-;0.169;-;20;86;122;847;35;121;0;9.85;United States;Northern America;Institute of Electrical and Electronics Engineers Inc.;1994, 1996, 1998, 2000, 2002, 2005-2009;"Electrical and Electronic Engineering; Electronic, Optical and Magnetic Materials"
739;27301;Materials Technology;journal;17535557, 10667857;0.169;Q3;36;167;158;361;27;125;0.19;2.16;United Kingdom;Western Europe;Maney Publishing;1970-1971, 1973-1980, 1986, 1994-2021;"Materials Science (miscellaneous) (Q3); Mechanical Engineering (Q3); Mechanics of Materials (Q3); Condensed Matter Physics (Q4)"
740;110180;Wood Research;journal;13364561;0.169;Q3;22;29;57;552;7;56;0.12;19.03;Slovakia;Eastern Europe;Statny Drevarsky Vyskumny Ustav;2003-2021;"Forestry (Q3); Materials Science (miscellaneous) (Q3)"
741;21559;Fizika i Khimiya Stekla;journal;01326651;0.168;Q3;9;0;254;0;79;254;0.33;0;Russian Federation;Eastern Europe;Izdatel'stvo Nauka;1991-1995, 2001-2004;Ceramics and Composites (Q3)
742;21100457346;ICMMT 2002 - 2002 3rd International Conference on Microwave and Millimeter Wave Technology;conference and proceedings;-;0.168;-;10;0;294;0;64;293;0;0;United States;Northern America;;;"Electrical and Electronic Engineering; Materials Science (miscellaneous)"
743;12377;Keikinzoku/Journal of Japan Institute of Light Metals;journal;04515994;0.168;Q2;25;96;299;1145;58;297;0.18;11.93;Japan;Asiatic Region;Keikinzoku Gakkai/Japan Institute of Light Metals;1952-2021;"Metals and Alloys (Q2); Materials Chemistry (Q3); Mechanical Engineering (Q3); Mechanics of Materials (Q3)"
744;27884;Poroshkovaya Metallurgiya;journal;00324795;0.168;Q2;7;93;266;0;30;266;0.12;0;Ukraine;Eastern Europe;Natsional'na Akademiya Nauk Ukrainy;1969-1970, 1973, 1991-2005;"Metals and Alloys (Q2); Mechanical Engineering (Q3)"
745;21100421924;Proceedings of the IEEE/LEOS 3rd International Conference on Numerical Simulation of Semiconductor Optoelectronic Devices, NUSOD 2003;conference and proceedings;-;0.168;-;4;0;44;0;6;42;0.14;0;United States;Northern America;;;"Atomic and Molecular Physics, and Optics; Computer Networks and Communications; Electrical and Electronic Engineering; Electronic, Optical and Magnetic Materials"
746;21100421717;DTIP 2003 - Design, Test, Integration and Packaging of MEMS/MOEMS 2003;conference and proceedings;-;0.166;-;9;0;81;0;33;80;0.41;0;United States;Northern America;;;"Computer Networks and Communications; Media Technology; Signal Processing"
747;84222;Science and Engineering of Composite Materials;journal;21910359, 0334181X;0.166;Q3;21;30;72;309;19;72;0.21;10.3;Germany;Western Europe;Walter de Gruyter GmbH;1988-1989, 1991-2000, 2002, 2004-2021;"Ceramics and Composites (Q3); Materials Chemistry (Q3)"
748;97324;Advanced Materials and Processes for Gas Turbines;conference and proceedings;-;0.165;-;6;0;36;0;6;35;0;0;United States;Northern America;;;"Energy Engineering and Power Technology; Engineering (miscellaneous); Materials Science (miscellaneous)"
749;22476;Informacion Tecnologica (discontinued);journal;07180764, 07168756;0.165;-;15;70;349;999;22;342;0.08;14.27;Chile;Latin America;Centro de Informacion Tecnologica;1996-2021;"Energy (miscellaneous) (Q2); Geotechnical Engineering and Engineering Geology (Q2); Industrial and Manufacturing Engineering (Q2); Strategy and Management (Q3); Computer Science Applications (Q4); Food Science (Q4)"
750;19554;Journal of Communications Technology and Electronics;journal;15556557, 10642269;0.165;Q4;26;188;576;3066;132;576;0.22;16.31;United States;Northern America;Pleiades Publishing;1995-2021;"Electrical and Electronic Engineering (Q3); Condensed Matter Physics (Q4); Electronic, Optical and Magnetic Materials (Q4); Radiation (Q4)"
751;28941;Zhongguo Youse Jinshu Xuebao/Chinese Journal of Nonferrous Metals;journal;10040609;0.165;Q2;33;343;507;5745;125;507;0.25;16.75;China;Asiatic Region;Central South University of Technology;2001-2021;"Metals and Alloys (Q2); Materials Chemistry (Q3); Condensed Matter Physics (Q4)"
752;95289;Australasian Institute of Mining and Metallurgy Publication Series;conference and proceedings;-;0.164;-;20;389;503;4849;65;495;0.07;12.47;Australia;Pacific Region;;;"Geotechnical Engineering and Engineering Geology; Industrial and Manufacturing Engineering"
753;12329;Journal of Iron and Steel Research International;journal;22103988, 1006706X;0.164;Q2;44;78;167;930;22;167;0.11;11.92;Singapore;Asiatic Region;Springer Singapore;1996-2021;"Metals and Alloys (Q2); Materials Chemistry (Q3); Mechanics of Materials (Q3)"
754;12803;Journal of Materials Processings and Manufacturing Science;journal;10620656;0.163;Q3;14;0;10;0;6;10;0;0;United States;Northern America;SAGE Publications Inc.;1992, 1994-2002;Materials Science (miscellaneous) (Q3)
755;28585;Acta Metallurgica Sinica (English Letters);journal;10067191;0.162;Q2;37;114;318;1382;54;318;0.17;12.12;China;Asiatic Region;Chinese Society for Metals;1997-2021;"Industrial and Manufacturing Engineering (Q2); Metals and Alloys (Q2)"
756;130022;Progress in Biomedical Optics and Imaging - Proceedings of SPIE;conference and proceedings;16057422;0.162;-;57;3084;562;46829;264;547;0.47;15.18;United States;Northern America;SPIE;2004-2021;"Engineering (miscellaneous); Medicine (miscellaneous); Physics and Astronomy (miscellaneous)"
757;27919;Rare Metals;journal;10010521, 18677185;0.162;Q2;38;74;221;922;44;221;0.24;12.46;China;Asiatic Region;University of Science and Technology Beijing;1982-1987, 1989-2021;"Metals and Alloys (Q2); Materials Chemistry (Q3); Condensed Matter Physics (Q4); Physical and Theoretical Chemistry (Q4)"
758;52214;CPEM Digest (Conference on Precision Electromagnetic Measurements);conference and proceedings;05891485;0.161;-;16;0;515;0;53;508;0.11;0;United States;Northern America;Institute of Electrical and Electronics Engineers Inc.;1980, 1984, 1988, 1990, 1994, 1996, 1998, 2000, 2002, 2004, 2008, 2010, 2012, 2014, 2016, 2020;"Electrical and Electronic Engineering; Electronic, Optical and Magnetic Materials; Instrumentation"
759;13227;Paint and Coatings Industry;journal;08843848;0.16;Q3;9;113;297;381;13;268;0.04;3.37;United States;Northern America;Business News Publishing Co.;1996-2021;"Marketing (Q3); Surfaces, Coatings and Films (Q3); Chemistry (miscellaneous) (Q4)"
760;19644;Technology and Health Care;journal;18787401, 09287329;0.16;Q4;48;94;128;942;60;127;0.68;10.02;Netherlands;Western Europe;IOS Press BV;1993-2021;"Medicine (miscellaneous) (Q3); Bioengineering (Q4); Biomaterials (Q4); Biomedical Engineering (Q4); Biophysics (Q4); Health Informatics (Q4); Information Systems (Q4)"
761;13058;Ingenieria Quimica;trade journal;02102064;0.159;Q3;6;191;539;1363;29;487;0.04;7.14;Spain;Western Europe;Editorial Alcion S.A.;1996-2013;"Energy Engineering and Power Technology (Q2); Fuel Technology (Q2); Media Technology (Q2); Chemical Engineering (miscellaneous) (Q3); Polymers and Plastics (Q3)"
762;14326;Plastics, Additives and Compounding;journal;1464391X;0.159;Q3;21;38;128;19;31;76;0.22;0.5;Netherlands;Western Europe;Elsevier BV;1999-2009;"Chemical Engineering (miscellaneous) (Q3); Materials Chemistry (Q3); Polymers and Plastics (Q3)"
763;21100453537;8th International Conference on Communication Systems, ICCS 2002 - Proceedings;conference and proceedings;-;0.158;-;0;0;1;0;0;0;0;0;United States;Northern America;;;Electronic, Optical and Magnetic Materials
764;54202;Spinnovation;trade journal;-;0.158;Q3;4;9;39;0;3;39;0.08;0;Germany;Western Europe;Spindelfabrik Suessen;1995-2008, 2011-2013, 2016, 2020;"Industrial and Manufacturing Engineering (Q2); Business and International Management (Q3); Materials Science (miscellaneous) (Q3)"
765;21100455605;Extended Abstracts of the 3rd International Workshop on Junction Technology, IWJT 2002;conference and proceedings;-;0.157;-;5;0;33;0;10;31;0;0;United States;Northern America;;;"Computer Vision and Pattern Recognition; Instrumentation"
766;13251;Pigment and Resin Technology;journal;03699420;0.157;Q3;34;91;594;481;17;566;0.04;5.29;United Kingdom;Western Europe;Emerald Group Publishing Ltd.;1972-2021;"Materials Chemistry (Q3); Surfaces, Coatings and Films (Q3)"
767;26449;Polymer News;journal;00323918;0.157;Q3;17;87;221;652;31;185;0.13;7.49;United Kingdom;Western Europe;Taylor and Francis Ltd.;1974-1978, 1983-1984, 1989-1990, 1995-2005, 2020;"Chemical Engineering (miscellaneous) (Q3); Polymers and Plastics (Q3)"
768;9500153913;Archives of Metallurgy and Materials;journal;17333490;0.156;Q3;31;98;141;1274;22;141;0.18;13;Poland;Eastern Europe;Polish Academy of Sciences, Institute of Metallurgy and Materials Science;2004-2021;Metals and Alloys (Q3)
769;36341;Heat Treatment of Metals;journal;03054829;0.156;Q3;20;0;43;0;10;43;0.3;0;United Kingdom;Western Europe;Wolfson Heat Treatment Centre;1974-2004;Metals and Alloys (Q3)
770;21097;Mekhanika Kompozitnykh Materialov;journal;02031272;0.156;Q3;9;0;178;0;23;178;0.17;0;Latvia;Eastern Europe;Izdevejs Zinatne;1992-1994, 2000-2004;"Building and Construction (Q3); Polymers and Plastics (Q3)"
771;21100429520;Proceedings - International Conference on Information Technology: Coding and Computing, ITCC 2002;conference and proceedings;-;0.156;-;13;0;91;0;46;90;0;0;United States;Northern America;;;"Electrical and Electronic Engineering; Electronic, Optical and Magnetic Materials"
772;26226;Steklo i Keramika;journal;01319582;0.156;Q3;8;0;418;0;49;418;0.14;0;Russian Federation;Eastern Europe;Stroiizdat;1991-1999, 2001-2004;Ceramics and Composites (Q3)
773;29042;Cailiao Yanjiu Xuebao/Chinese Journal of Materials Research;journal;10053093;0.155;Q3;17;107;266;1687;49;266;0.2;15.77;China;Asiatic Region;Chinese Journal of Materials Research;1994, 1996-2021;Materials Science (miscellaneous) (Q3)
774;29611;Fizika Metalliv i Metallovedenie;journal;00153230;0.155;Q3;15;0;521;0;110;521;0.19;0;Russian Federation;Eastern Europe;Izdatel'stvo Nauka;1968-1969, 1974, 1991-2004;Metals and Alloys (Q3)
775;22043;Ogneupory i Tekhnicheskaya Keramika;journal;03697290;0.155;Q3;9;99;289;929;16;289;0.06;9.38;Russian Federation;Eastern Europe;Mezhdunarodnaya Kniga;1968-1972, 1991-2005;Ceramics and Composites (Q3)
776;21048;CFI, Ceramic Forum International/Berichte der DKG (Deutsche Keramische Gesellschaft);trade journal;01739913;0.154;Q3;16;204;397;376;30;367;0.08;1.84;Germany;Western Europe;Goeller Verlag GmbH;1981-1993, 1996-2020;"Ceramics and Composites (Q3); Materials Chemistry (Q4)"
777;29484;Physics of Low-Dimensional Structures;journal;02043467;0.153;Q4;14;0;225;0;33;225;0.19;0;Russian Federation;Eastern Europe;VSV Co Ltd;1998-2003;"Condensed Matter Physics (Q4); Electronic, Optical and Magnetic Materials (Q4); Physics and Astronomy (miscellaneous) (Q4)"
778;12723;Industrial Diamond Review;journal;00198145;0.152;Q3;18;44;153;154;31;137;0.2;3.5;United Kingdom;Western Europe;De Beers International Diamond Division Ltd.;1970-1972, 1974-1991, 1993-2008;Materials Science (miscellaneous) (Q3)
779;24648;Journal of Structural Chemistry;journal;00224766, 15738779;0.152;Q4;32;176;456;3032;69;455;0.09;17.23;United States;Northern America;Pleiades Publishing;1960-2021;"Inorganic Chemistry (Q4); Materials Chemistry (Q4); Physical and Theoretical Chemistry (Q4)"
780;13696;Polymer (Korea);journal;0379153X;0.152;Q3;18;100;253;2547;66;253;0.26;25.47;South Korea;Asiatic Region;Polymer Society of Korea;1996-2021;"Chemical Engineering (miscellaneous) (Q3); Polymers and Plastics (Q3); Materials Chemistry (Q4)"
781;76016;TAPPI European PLACE Conference;conference and proceedings;-;0.152;-;5;80;43;377;3;42;0.07;4.71;United States;Northern America;;2003, 2005, 2007, 2009, 2011-2013;"Chemical Engineering (miscellaneous); Chemistry (miscellaneous); Materials Science (miscellaneous); Mechanical Engineering; Media Technology"
782;21100422123;2003 IEEE Conference on Electron Devices and Solid-State Circuits, EDSSC 2003;conference and proceedings;-;0.151;-;9;0;115;0;30;114;0.26;0;United States;Northern America;;;"Condensed Matter Physics; Electrical and Electronic Engineering; Electronic, Optical and Magnetic Materials"
783;27331;Metall;journal;00260746;0.151;Q3;13;162;343;377;24;265;0.08;2.33;Germany;Western Europe;Giesel Verlag GmbH;1968-1994, 1996-2021;"Mechanics of Materials (Q3); Metals and Alloys (Q3); Condensed Matter Physics (Q4); Materials Chemistry (Q4)"
784;70428;Unitex;trade journal;10437932;0.151;Q3;3;75;198;81;4;180;0.03;1.08;Belgium;Western Europe;;2001-2021;Polymers and Plastics (Q3)
