Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2021);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
325;21100228564;Frontiers of Optoelectronics;journal;20952767, 20952759;0.752;Q1;23;47;125;2699;374;113;3.61;57.43;China;Asiatic Region;Higher Education Press;2012-2021;"Electronic, Optical and Magnetic Materials (Q1); Electrical and Electronic Engineering (Q2)"
326;28547;Journal of Non-Crystalline Solids;journal;00223093;0.751;Q1;150;569;1620;26174;6280;1607;4.12;46;Netherlands;Western Europe;Elsevier;1968-2022;"Electronic, Optical and Magnetic Materials (Q1); Materials Chemistry (Q1); Ceramics and Composites (Q2); Condensed Matter Physics (Q2)"
327;21100203705;Optical Materials Express;journal;21593930;0.751;Q1;71;381;1145;15107;3690;1135;3.04;39.65;United States;Northern America;The Optical Society;2011-2021;Electronic, Optical and Magnetic Materials (Q1)
328;27854;Transactions of Nonferrous Metals Society of China;journal;10036326, 22103384;0.751;Q1;77;289;824;11965;3168;824;3.96;41.4;China;Asiatic Region;Nonferrous Metals Society of China;1994-2021;"Materials Chemistry (Q1); Metals and Alloys (Q1); Condensed Matter Physics (Q2); Geotechnical Engineering and Engineering Geology (Q2)"
329;17800;Materials Chemistry and Physics;journal;02540584;0.749;Q2;162;1260;3482;62349;15707;3480;4.56;49.48;Netherlands;Western Europe;Elsevier BV;1982-2022;"Condensed Matter Physics (Q2); Materials Science (miscellaneous) (Q2)"
330;21100912215;ACS Applied Bio Materials;journal;25766422;0.746;Q2;30;804;1709;51056;6899;1703;3.95;63.5;United States;Northern America;American Chemical Society;2018-2021;"Chemistry (miscellaneous) (Q1); Biochemistry (medical) (Q2); Biomaterials (Q2); Biomedical Engineering (Q2)"
331;8000153139;Journal of the Mechanical Behavior of Biomedical Materials;journal;17516161;0.746;Q2;99;579;1516;28364;6388;1512;3.97;48.99;Netherlands;Western Europe;Elsevier BV;2008-2021;"Biomaterials (Q2); Biomedical Engineering (Q2); Mechanics of Materials (Q2)"
332;24672;Crystal Growth and Design;journal;15287505, 15287483;0.745;Q2;163;752;2557;41538;9917;2550;3.69;55.24;United States;Northern America;American Chemical Society;2001-2021;"Chemistry (miscellaneous) (Q1); Condensed Matter Physics (Q2); Materials Science (miscellaneous) (Q2)"
333;21100788797;Surfaces and Interfaces;journal;24680230;0.742;Q1;35;711;588;40847;3423;588;5.85;57.45;Netherlands;Western Europe;Elsevier BV;2016-2021;"Chemistry (miscellaneous) (Q1); Surfaces, Coatings and Films (Q1); Condensed Matter Physics (Q2); Physics and Astronomy (miscellaneous) (Q2); Surfaces and Interfaces (Q2)"
334;21100310027;Advances in Manufacturing;journal;20953127, 21953597;0.739;Q1;30;43;117;2340;422;117;3.35;54.42;United States;Northern America;Springer Science + Business Media;2013-2021;"Industrial and Manufacturing Engineering (Q1); Mechanical Engineering (Q1); Polymers and Plastics (Q1); Mechanics of Materials (Q2)"
335;21100788802;Forensic Chemistry;journal;24681709;0.739;Q1;18;73;196;2648;540;190;2.84;36.27;Netherlands;Western Europe;Elsevier BV;2016-2021;"Law (Q1); Materials Chemistry (Q1); Spectroscopy (Q1); Analytical Chemistry (Q2); Pathology and Forensic Medicine (Q2); Physical and Theoretical Chemistry (Q2)"
336;13660;Sensors and Actuators A: Physical;journal;09244247;0.738;Q1;160;661;1803;30268;7714;1800;4.29;45.79;Netherlands;Western Europe;Elsevier;1989-2021;"Instrumentation (Q1); Metals and Alloys (Q1); Surfaces, Coatings and Films (Q1); Condensed Matter Physics (Q2); Electrical and Electronic Engineering (Q2); Electronic, Optical and Magnetic Materials (Q2)"
337;12489;Vacuum;journal;0042207X, 18792715;0.738;Q1;89;706;1978;28132;7450;1974;3.9;39.85;United Kingdom;Western Europe;Elsevier Ltd.;1951-1956, 1959-2022;"Instrumentation (Q1); Surfaces, Coatings and Films (Q1); Condensed Matter Physics (Q2)"
338;21100357506;Colloids and Interface Science Communications;journal;22150382;0.736;Q1;25;209;224;11987;1215;223;5.54;57.35;Netherlands;Western Europe;Elsevier BV;2014-2021;"Materials Chemistry (Q1); Surfaces, Coatings and Films (Q1); Biotechnology (Q2); Colloid and Surface Chemistry (Q2); Physical and Theoretical Chemistry (Q2)"
339;10700153301;Journal of Tissue Engineering and Regenerative Medicine;journal;19327005, 19326254;0.734;Q2;79;91;724;4413;3232;722;4.24;48.49;United Kingdom;Western Europe;John Wiley and Sons Ltd;2006-2021;"Biomaterials (Q2); Biomedical Engineering (Q2); Medicine (miscellaneous) (Q2)"
340;21100915267;Nanoscience and Technology;journal;25724258, 25724266;0.734;Q2;14;16;58;556;163;57;2.76;34.75;United States;Northern America;Begell House Inc.;2019-2021;"Condensed Matter Physics (Q2); Materials Science (miscellaneous) (Q2); Mechanics of Materials (Q2)"
341;25204;Advances in Cement Research;journal;09517197, 17517605;0.732;Q2;46;68;144;3046;296;140;2.01;44.79;United Kingdom;Western Europe;ICE Publishing;1987-1990, 1993-2021;"Building and Construction (Q2); Materials Science (miscellaneous) (Q2)"
342;17364;IEEE Transactions on Magnetics;journal;00189464, 19410069;0.73;Q2;143;553;1881;12362;4125;1877;2.12;22.35;United States;Northern America;Institute of Electrical and Electronics Engineers Inc.;1965-2021;"Electrical and Electronic Engineering (Q2); Electronic, Optical and Magnetic Materials (Q2)"
343;18663;Organic Electronics;journal;15661199;0.728;Q1;106;267;1530;12204;5326;1530;3.7;45.71;Netherlands;Western Europe;Elsevier BV;2000-2021;"Chemistry (miscellaneous) (Q1); Materials Chemistry (Q1); Biomaterials (Q2); Condensed Matter Physics (Q2); Electrical and Electronic Engineering (Q2); Electronic, Optical and Magnetic Materials (Q2)"
344;54222;Polymers;journal;20734360;0.726;Q1;89;4433;6579;267871;32468;6532;4.8;60.43;Switzerland;Western Europe;MDPI AG;1969, 2009-2021;"Chemistry (miscellaneous) (Q1); Polymers and Plastics (Q1)"
345;11400153316;Tissue Engineering - Part A.;journal;1937335X, 19373341;0.726;Q2;119;128;426;6574;1727;422;3.85;51.36;United States;Northern America;Mary Ann Liebert Inc.;2008-2021;"Biochemistry (Q2); Bioengineering (Q2); Biomaterials (Q2); Biomedical Engineering (Q2)"
346;21100924764;Shape Memory and Superelasticity;journal;2199384X, 21993858;0.725;Q2;23;39;130;1981;312;124;2.53;50.79;United States;Northern America;Springer US;2015-2021;"Materials Science (miscellaneous) (Q2); Mechanics of Materials (Q2)"
347;57810;Journal of Cultural Heritage;journal;12962074;0.722;Q2;70;154;561;8188;2031;553;3.47;53.17;France;Western Europe;Elsevier Masson s.r.l.;2000-2021;"Anthropology (Q1); Archeology (arts and humanities) (Q1); Chemistry (miscellaneous) (Q1); Conservation (Q1); Economics, Econometrics and Finance (miscellaneous) (Q1); History (Q1); Computer Science Applications (Q2); Materials Science (miscellaneous) (Q2); Spectroscopy (Q2)"
348;25938;Macromolecular Materials and Engineering;journal;14387492, 14392054;0.722;Q1;104;309;614;16943;2516;610;4.23;54.83;Germany;Western Europe;Wiley-VCH Verlag;1989, 2000-2021;"Chemical Engineering (miscellaneous) (Q1); Materials Chemistry (Q1); Polymers and Plastics (Q1); Organic Chemistry (Q2)"
349;28570;Journal Physics D: Applied Physics;journal;00223727, 13616463;0.717;Q1;207;1210;3302;61713;10978;3291;3.33;51;United Kingdom;Western Europe;IOP Publishing Ltd.;1967-2021;"Acoustics and Ultrasonics (Q1); Surfaces, Coatings and Films (Q1); Condensed Matter Physics (Q2); Electronic, Optical and Magnetic Materials (Q2)"
350;28586;BioMedical Engineering Online;journal;1475925X;0.716;Q2;81;130;396;5868;1618;394;4.11;45.14;United Kingdom;Western Europe;BioMed Central Ltd.;2002-2021;"Biomaterials (Q2); Biomedical Engineering (Q2); Medicine (miscellaneous) (Q2); Radiological and Ultrasound Technology (Q2); Radiology, Nuclear Medicine and Imaging (Q2)"
351;19700189500;Journal of Optics (United Kingdom);journal;20408986, 20408978;0.714;Q2;95;271;916;12569;2265;912;2.16;46.38;United Kingdom;Western Europe;Institute of Physics Publishing;2010-2021;"Atomic and Molecular Physics, and Optics (Q2); Electronic, Optical and Magnetic Materials (Q2)"
352;21100405051;Methods and Applications in Fluorescence;journal;20506120;0.71;Q2;28;31;181;2048;566;175;3.21;66.06;United Kingdom;Western Europe;IOP Publishing Ltd.;2013-2021;"Instrumentation (Q1); Atomic and Molecular Physics, and Optics (Q2); Materials Science (miscellaneous) (Q2); Spectroscopy (Q2)"
353;17458;European Cells and Materials;journal;14732262;0.709;Q2;87;78;119;4697;537;119;4.14;60.22;Switzerland;Western Europe;AO Research Institute;2001-2021;"Biochemistry (Q2); Bioengineering (Q2); Biomaterials (Q2); Biomedical Engineering (Q2); Medicine (miscellaneous) (Q2); Cell Biology (Q3)"
354;3300147502;International Journal of Mechanics and Materials in Design;journal;15691713;0.708;Q2;36;62;150;2471;506;148;3.42;39.85;Netherlands;Western Europe;Springer Netherlands;2005-2006, 2008-2021;"Mechanical Engineering (Q1); Materials Science (miscellaneous) (Q2); Mechanics of Materials (Q2)"
355;26142;Technical Digest - International Electron Devices Meeting;conference and proceedings;01631918;0.705;-;119;0;934;0;2535;927;2.67;0;United States;Northern America;Institute of Electrical and Electronics Engineers Inc.;1961, 1980-2020;"Condensed Matter Physics; Electrical and Electronic Engineering; Electronic, Optical and Magnetic Materials; Materials Chemistry"
356;17829;Mechanics Research Communications;journal;00936413;0.7;Q2;71;105;315;3003;804;308;2.71;28.6;United Kingdom;Western Europe;Elsevier Ltd.;1974-2021;"Mechanical Engineering (Q1); Civil and Structural Engineering (Q2); Condensed Matter Physics (Q2); Materials Science (miscellaneous) (Q2); Mechanics of Materials (Q2)"
357;21161;Journal of Materials Research;journal;08842914, 20445326;0.697;Q2;152;403;1116;22321;3327;1092;2.42;55.39;Switzerland;Western Europe;Springer International Publishing AG;1986-2021;"Mechanical Engineering (Q1); Condensed Matter Physics (Q2); Materials Science (miscellaneous) (Q2); Mechanics of Materials (Q2)"
358;25827;Chinese Journal of Polymer Science (English Edition);journal;02567679, 14396203;0.696;Q1;40;162;462;8783;1694;462;3.8;54.22;Germany;Western Europe;Springer Verlag;1985-2021;"Chemical Engineering (miscellaneous) (Q1); Polymers and Plastics (Q1); Organic Chemistry (Q2)"
359;21101039874;Functional Composites and Structures;journal;26316331;0.696;Q2;10;43;64;1938;250;63;3.91;45.07;United Kingdom;Western Europe;IOP Publishing Ltd.;2019-2021;"Ceramics and Composites (Q2); Electronic, Optical and Magnetic Materials (Q2); Materials Science (miscellaneous) (Q2); Mechanics of Materials (Q2)"
360;26052;IEEE Transactions on Electron Devices;journal;00189383;0.695;Q2;191;1044;2488;29704;8366;2477;3.32;28.45;United States;Northern America;Institute of Electrical and Electronics Engineers Inc.;1963-2021;"Electrical and Electronic Engineering (Q2); Electronic, Optical and Magnetic Materials (Q2)"
361;21100438196;CIS Iron and Steel Review;journal;20720815;0.694;Q1;14;38;83;873;134;83;1.68;22.97;Russian Federation;Eastern Europe;Ore and Metals Publishing House;2014-2021;"Industrial and Manufacturing Engineering (Q1); Metals and Alloys (Q1)"
362;21100914882;Gels;journal;23102861;0.693;Q1;28;272;180;17112;815;170;3.96;62.91;Switzerland;Western Europe;Multidisciplinary Digital Publishing Institute (MDPI);2015-2021;"Polymers and Plastics (Q1); Bioengineering (Q2); Biomaterials (Q2); Organic Chemistry (Q2)"
363;21100895685;Journal of Non-Crystalline Solids: X;journal;25901591;0.692;Q1;10;12;41;453;200;40;4.88;37.75;Netherlands;Western Europe;Elsevier BV;2019-2021;"Materials Chemistry (Q1); Ceramics and Composites (Q2); Condensed Matter Physics (Q2); Electronic, Optical and Magnetic Materials (Q2)"
364;21100944489;Biomimetics;journal;23137673;0.691;Q2;18;70;181;4376;711;174;3.7;62.51;Switzerland;Western Europe;Multidisciplinary Digital Publishing Institute (MDPI);2016-2021;"Biochemistry (Q2); Bioengineering (Q2); Biomaterials (Q2); Biomedical Engineering (Q2); Biotechnology (Q2); Molecular Medicine (Q3)"
365;20987;Journal of Thermal Stresses;journal;01495739, 1521074X;0.691;Q2;62;64;281;2344;939;277;3.47;36.63;United Kingdom;Western Europe;Taylor and Francis Ltd.;1978-2021;"Condensed Matter Physics (Q2); Materials Science (miscellaneous) (Q2)"
366;29079;Particle and Particle Systems Characterization;journal;15214117, 09340866;0.688;Q2;60;89;409;6283;1261;405;3.14;70.6;Germany;Western Europe;Wiley-VCH Verlag;1984-2021;"Chemistry (miscellaneous) (Q2); Condensed Matter Physics (Q2); Materials Science (miscellaneous) (Q2)"
367;26675;Materials Science in Semiconductor Processing;journal;13698001;0.687;Q2;68;696;1367;32956;5876;1360;4.42;47.35;United Kingdom;Western Europe;Elsevier Ltd.;1998-2022;"Mechanical Engineering (Q1); Condensed Matter Physics (Q2); Materials Science (miscellaneous) (Q2); Mechanics of Materials (Q2)"
368;21152;Journal of Elasticity;journal;15732681, 03743535;0.686;Q2;61;69;164;3187;315;162;1.73;46.19;Netherlands;Western Europe;Springer Netherlands;1971-2021;"Mechanical Engineering (Q1); Materials Science (miscellaneous) (Q2); Mechanics of Materials (Q2)"
369;12148;ISIJ International;journal;09151559;0.685;Q1;118;352;955;11534;1905;946;1.88;32.77;Japan;Asiatic Region;Iron and Steel Institute of Japan;1986, 1989-2021;"Materials Chemistry (Q1); Metals and Alloys (Q1); Mechanical Engineering (Q2); Mechanics of Materials (Q2)"
370;12350;Optics and Photonics News;trade journal;15413721, 10476938;0.682;Q2;50;7;83;114;191;83;1.96;16.29;United States;Northern America;The Optical Society;1994-2021;"Atomic and Molecular Physics, and Optics (Q2); Condensed Matter Physics (Q2); Electrical and Electronic Engineering (Q2); Electronic, Optical and Magnetic Materials (Q2)"
371;21100830703;Lubricants;journal;20754442;0.68;Q1;29;119;333;5155;1064;323;3.42;43.32;Switzerland;Western Europe;MDPI AG;2013-2021;"Surfaces, Coatings and Films (Q1); Mechanical Engineering (Q2)"
372;21100823385;Defence Technology;journal;22149147;0.679;Q1;36;309;326;12642;1514;325;4.29;40.91;China;Asiatic Region;China Ordnance Society;2013-2021;"Computational Mechanics (Q1); Metals and Alloys (Q1); Ceramics and Composites (Q2); Mechanical Engineering (Q2)"
373;28596;Journal of Vacuum Science and Technology A: Vacuum, Surfaces and Films;journal;07342101;0.676;Q2;115;281;741;13158;2135;738;2.92;46.83;United States;Northern America;AVS Science and Technology Society;1970, 1982-2021;"Condensed Matter Physics (Q2); Surfaces and Interfaces (Q2); Surfaces, Coatings and Films (Q2)"
374;21185;Journal of Reinforced Plastics and Composites;journal;07316844, 15307964;0.675;Q1;71;77;240;3553;936;240;3.56;46.14;United Kingdom;Western Europe;SAGE Publications Ltd;1982-2021;"Materials Chemistry (Q1); Polymers and Plastics (Q1); Ceramics and Composites (Q2); Mechanical Engineering (Q2); Mechanics of Materials (Q2)"
375;21100934090;Recycling;journal;23134321;0.672;Q2;19;81;133;4442;535;130;3.32;54.84;Switzerland;Western Europe;MDPI AG;2016-2021;"Management, Monitoring, Policy and Law (Q2); Materials Science (miscellaneous) (Q2); Waste Management and Disposal (Q2)"
376;14240;Reactive and Functional Polymers;journal;13815148;0.67;Q1;104;224;717;12749;3168;716;4.77;56.92;Netherlands;Western Europe;Elsevier;1995-2021;"Chemical Engineering (miscellaneous) (Q1); Materials Chemistry (Q1); Polymers and Plastics (Q1); Biochemistry (Q2); Chemistry (miscellaneous) (Q2); Environmental Chemistry (Q2)"
377;21100831025;Frontiers in Physics;journal;2296424X;0.669;Q2;39;828;966;40177;3586;943;3.76;48.52;Switzerland;Western Europe;Frontiers Media S.A.;2013-2021;"Biophysics (Q2); Materials Science (miscellaneous) (Q2); Mathematical Physics (Q2); Physical and Theoretical Chemistry (Q2); Physics and Astronomy (miscellaneous) (Q2)"
378;21101041808;Materials Advances;journal;26335409;0.667;Q2;15;601;337;50541;1072;336;3.18;84.09;United Kingdom;Western Europe;Royal Society of Chemistry;2020-2021;"Chemistry (miscellaneous) (Q2); Materials Science (miscellaneous) (Q2)"
379;24364;Computers, Materials and Continua;journal;15462218, 15462226;0.666;Q2;44;943;964;32341;3993;964;4.15;34.3;United States;Northern America;Tech Science Press;2004-2022;"Biomaterials (Q2); Computer Science Applications (Q2); Electrical and Electronic Engineering (Q2); Mechanics of Materials (Q2); Modeling and Simulation (Q2)"
380;26949;Journal of Chemical Thermodynamics;journal;10963626, 00219614;0.665;Q2;94;250;994;10967;2894;991;3.05;43.87;United States;Northern America;Academic Press Inc.;1969-2022;"Atomic and Molecular Physics, and Optics (Q2); Materials Science (miscellaneous) (Q2); Physical and Theoretical Chemistry (Q2)"
381;130075;Plasma Processes and Polymers;journal;16128869, 16128850;0.665;Q1;79;117;360;6045;1390;350;3.6;51.67;Germany;Western Europe;Wiley-VCH Verlag;2004-2021;"Polymers and Plastics (Q1); Condensed Matter Physics (Q2)"
382;19700190315;Beilstein Journal of Nanotechnology;journal;21904286;0.664;Q2;66;105;706;7936;2626;683;2.98;75.58;Germany;Western Europe;Beilstein-Institut Zur Forderung der Chemischen Wissenschaften;2010-2021;"Electrical and Electronic Engineering (Q2); Materials Science (miscellaneous) (Q2); Nanoscience and Nanotechnology (Q2); Physics and Astronomy (miscellaneous) (Q2)"
383;21100900363;Frontiers in Materials;journal;22968016;0.664;Q2;32;609;845;27998;3127;819;3.67;45.97;Switzerland;Western Europe;Frontiers Media S.A.;2014-2021;Materials Science (miscellaneous) (Q2)
384;28564;Journal of Physics and Chemistry of Solids;journal;00223697;0.664;Q2;112;529;1354;27255;5311;1348;4.09;51.52;United Kingdom;Western Europe;Elsevier Ltd.;1956-2022;"Chemistry (miscellaneous) (Q2); Condensed Matter Physics (Q2); Materials Science (miscellaneous) (Q2)"
385;17827;Mechanics of Advanced Materials and Structures;journal;15376532, 15210596, 15376494;0.662;Q2;55;631;608;28698;1993;600;3.19;45.48;United Kingdom;Western Europe;Taylor and Francis Ltd.;1996-2021;"Civil and Structural Engineering (Q2); Materials Science (miscellaneous) (Q2); Mathematics (miscellaneous) (Q2); Mechanical Engineering (Q2); Mechanics of Materials (Q2)"
386;21100356802;Sensing and Bio-Sensing Research;journal;22141804;0.659;Q2;33;69;171;3772;838;171;4.46;54.67;Netherlands;Western Europe;Elsevier BV;2014-2021;"Biotechnology (Q2); Electrical and Electronic Engineering (Q2); Electronic, Optical and Magnetic Materials (Q2); Signal Processing (Q2)"
387;28697;Materials Letters;journal;0167577X;0.658;Q2;155;1911;5304;27992;17885;5297;3.42;14.65;Netherlands;Western Europe;Elsevier;1982-2022;"Condensed Matter Physics (Q2); Materials Science (miscellaneous) (Q2); Mechanical Engineering (Q2); Mechanics of Materials (Q2)"
388;11200153519;Express Polymer Letters;journal;1788618X;0.657;Q1;77;95;288;3867;1045;253;3.61;40.71;Hungary;Eastern Europe;BME-PT and GTE;2007-2021;"Chemical Engineering (miscellaneous) (Q1); Materials Chemistry (Q1); Polymers and Plastics (Q1); Organic Chemistry (Q2); Physical and Theoretical Chemistry (Q2)"
389;19700201682;International Journal of Smart and Nano Materials;journal;19475411, 1947542X;0.656;Q2;29;27;61;1297;223;60;3.75;48.04;United Kingdom;Western Europe;Taylor and Francis Ltd.;2010-2021;"Civil and Structural Engineering (Q2); Materials Science (miscellaneous) (Q2); Mechanics of Materials (Q2)"
390;26446;Polymer Journal;journal;00323896, 13490540;0.654;Q1;72;151;401;6790;1210;385;2.83;44.97;United Kingdom;Western Europe;Nature Publishing Group;1971, 1973-2021;"Materials Chemistry (Q1); Polymers and Plastics (Q1)"
391;19700167024;Science China Technological Sciences;journal;16747321, 18691900;0.652;Q2;66;250;667;10838;2655;646;3.98;43.35;Germany;Western Europe;Science China Press;2009-2021;"Engineering (miscellaneous) (Q1); Materials Science (miscellaneous) (Q2)"
392;28567;Journal of Physics Condensed Matter;journal;09538984, 1361648X;0.651;Q2;233;776;2760;45447;6487;2746;2.46;58.57;United Kingdom;Western Europe;IOP Publishing Ltd.;1989-2021;"Condensed Matter Physics (Q2); Materials Science (miscellaneous) (Q2)"
393;21101034112;Emergent Materials;journal;2522574X, 25225731;0.648;Q2;16;182;135;16030;543;127;3.76;88.08;Switzerland;Western Europe;Springer Nature;2018-2021;"Biomaterials (Q2); Ceramics and Composites (Q2); Renewable Energy, Sustainability and the Environment (Q2); Waste Management and Disposal (Q2)"
394;25917;Journal of Polymers and the Environment;journal;15728900, 15662543;0.648;Q1;80;363;929;20485;4217;929;4.93;56.43;United States;Northern America;Springer New York;2000-2021;"Materials Chemistry (Q1); Polymers and Plastics (Q1); Environmental Engineering (Q2)"
395;21100870853;npj Microgravity;journal;23738065;0.648;Q2;24;54;89;3386;413;89;4.4;62.7;United Kingdom;Western Europe;Nature Publishing Group;2015-2021;"Agricultural and Biological Sciences (miscellaneous) (Q1); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q2); Materials Science (miscellaneous) (Q2); Medicine (miscellaneous) (Q2); Physics and Astronomy (miscellaneous) (Q2); Space and Planetary Science (Q2)"
396;25159;ACI Materials Journal;journal;0889325X;0.645;Q2;100;112;325;4424;594;319;1.73;39.5;United States;Northern America;American Concrete Institute;1987-2021;"Building and Construction (Q2); Civil and Structural Engineering (Q2); Materials Science (miscellaneous) (Q2)"
397;17258;IEEE Electrical Insulation Magazine;journal;08837554;0.645;Q2;77;37;139;752;269;101;1.77;20.32;United States;Northern America;Institute of Electrical and Electronics Engineers Inc.;1985-2021;"Electrical and Electronic Engineering (Q2); Electronic, Optical and Magnetic Materials (Q2)"
398;21100834321;Journal of Dynamic Behavior of Materials;journal;21997446, 21997454;0.645;Q2;20;45;123;1957;250;118;2.03;43.49;Switzerland;Western Europe;Springer International Publishing AG;2015-2021;"Materials Science (miscellaneous) (Q2); Mechanics of Materials (Q2)"
399;21100848457;Regenerative Therapy;journal;23523204;0.645;Q2;20;80;191;4168;690;169;3.4;52.1;Japan;Asiatic Region;Japanese Society of Regenerative Medicine;2015-2021;"Biomaterials (Q2); Biomedical Engineering (Q2); Developmental Biology (Q3)"
400;21100446963;Materials for Renewable and Sustainable Energy;journal;21941459, 21941467;0.644;Q1;20;18;74;955;294;74;4.72;53.06;Switzerland;Western Europe;Springer International Publishing AG;2014-2021;"Materials Chemistry (Q1); Electronic, Optical and Magnetic Materials (Q2); Fuel Technology (Q2); Renewable Energy, Sustainability and the Environment (Q2)"
401;21100894511;Optical Materials: X;journal;25901478;0.642;Q2;10;36;45;2022;190;45;4.22;56.17;Netherlands;Western Europe;Elsevier BV;2019-2021;"Inorganic Chemistry (Q1); Atomic and Molecular Physics, and Optics (Q2); Electrical and Electronic Engineering (Q2); Electronic, Optical and Magnetic Materials (Q2); Organic Chemistry (Q2); Physical and Theoretical Chemistry (Q2); Spectroscopy (Q2)"
402;130039;CrystEngComm;journal;14668033;0.64;Q2;140;890;2544;46863;8693;2536;3.45;52.66;United Kingdom;Western Europe;Royal Society of Chemistry;1999-2000, 2002-2021;"Chemistry (miscellaneous) (Q2); Condensed Matter Physics (Q2); Materials Science (miscellaneous) (Q2)"
403;20453;International Journal of Pressure Vessels and Piping;journal;03080161;0.64;Q2;82;250;486;8963;1273;482;2.69;35.85;Netherlands;Western Europe;Elsevier BV;1973-2021;"Materials Science (miscellaneous) (Q2); Mechanical Engineering (Q2); Mechanics of Materials (Q2)"
404;19900192031;International Journal of Biomaterials;journal;16878787, 16878795;0.638;Q2;32;34;70;1659;314;67;3.55;48.79;United States;Northern America;Hindawi Publishing Corporation;2011-2021;"Biomaterials (Q2); Biomedical Engineering (Q2)"
405;12317;Optical Fiber Technology;journal;10959912, 10685200;0.635;Q2;64;295;777;9518;2408;776;3;32.26;United States;Northern America;Academic Press Inc.;1970, 1994-2021;"Atomic and Molecular Physics, and Optics (Q2); Control and Systems Engineering (Q2); Electrical and Electronic Engineering (Q2); Electronic, Optical and Magnetic Materials (Q2); Instrumentation (Q2)"
406;21100286950;Heritage Science;journal;20507445;0.634;Q2;25;152;296;6743;805;290;2.7;44.36;United States;Northern America;Springer Science + Business Media;2013-2021;"Archeology (Q1); Archeology (arts and humanities) (Q1); Conservation (Q1); Chemistry (miscellaneous) (Q2); Computer Science Applications (Q2); Materials Science (miscellaneous) (Q2); Spectroscopy (Q2)"
407;24680;Diamond and Related Materials;journal;09259635;0.633;Q1;116;459;1050;21355;3860;1050;3.69;46.53;Netherlands;Western Europe;Elsevier BV;1991-2021;"Materials Chemistry (Q1); Chemistry (miscellaneous) (Q2); Electrical and Electronic Engineering (Q2); Electronic, Optical and Magnetic Materials (Q2); Mechanical Engineering (Q2); Physics and Astronomy (miscellaneous) (Q2)"
408;21100201997;Journal of Information Display;journal;15980316, 21581606;0.631;Q2;24;38;70;1613;232;70;4.1;42.45;United Kingdom;Western Europe;Taylor and Francis Ltd.;2000-2021;"Electrical and Electronic Engineering (Q2); Materials Science (miscellaneous) (Q2)"
409;21101017898;CSEE Journal of Power and Energy Systems;journal;20960042;0.63;Q2;13;102;257;4000;634;257;2.47;39.22;United States;Northern America;Institute of Electrical and Electronics Engineers Inc.;2019-2021;"Electrical and Electronic Engineering (Q2); Electronic, Optical and Magnetic Materials (Q2); Energy (miscellaneous) (Q2)"
410;21178;Journal of Materials Science: Materials in Medicine;journal;15734838, 09574530;0.628;Q3;133;148;447;6879;1931;445;4.55;46.48;Netherlands;Western Europe;Springer Netherlands;1990-2021;"Bioengineering (Q2); Biomedical Engineering (Q2); Biophysics (Q2); Biomaterials (Q3)"
411;24824;New Journal of Chemistry;journal;11440546, 13699261;0.628;Q1;126;2277;6521;127441;23431;6512;3.63;55.97;United Kingdom;Western Europe;Royal Society of Chemistry;1996-2021;"Materials Chemistry (Q1); Chemistry (miscellaneous) (Q2); Catalysis (Q3)"
412;21100873487;Peptide Science;journal;24758817;0.628;Q3;11;51;124;3389;319;118;2.88;66.45;United Kingdom;Western Europe;"John Wiley &amp; Sons Inc.";2018-2021;"Biophysics (Q2); Organic Chemistry (Q2); Biochemistry (Q3); Biomaterials (Q3)"
413;11700154380;Biomedical Materials (Bristol);journal;17486041, 1748605X;0.625;Q3;77;252;406;17931;1621;398;3.63;71.15;United Kingdom;Western Europe;IOP Publishing Ltd.;2006-2021;"Bioengineering (Q2); Biomedical Engineering (Q2); Business and International Management (Q2); Chemistry (miscellaneous) (Q2); Mechanics of Materials (Q2); Biomaterials (Q3)"
414;66344;Chinese Optics Letters;journal;16717694;0.624;Q2;39;235;697;8212;1600;697;2.62;34.94;China;Asiatic Region;Science Press;2003-2021;"Atomic and Molecular Physics, and Optics (Q2); Electrical and Electronic Engineering (Q2); Electronic, Optical and Magnetic Materials (Q2)"
415;28704;Modelling and Simulation in Materials Science and Engineering;journal;09650393, 1361651X;0.624;Q2;84;105;316;5612;739;313;2.2;53.45;United Kingdom;Western Europe;IOP Publishing Ltd.;1992-2021;"Computer Science Applications (Q2); Condensed Matter Physics (Q2); Materials Science (miscellaneous) (Q2); Mechanics of Materials (Q2); Modeling and Simulation (Q2)"
416;21100438188;Progress in Physics of Metals;journal;16081021, 26170795;0.624;Q1;9;21;53;1637;99;53;1.92;77.95;Ukraine;Eastern Europe;G.V. Kurdyumov Institute for Metal Physics of N.A.S. of Ukraine;2007-2008, 2015-2021;"Metals and Alloys (Q1); Condensed Matter Physics (Q2); Electronic, Optical and Magnetic Materials (Q2); Fluid Flow and Transfer Processes (Q2); Materials Science (miscellaneous) (Q2); Surfaces, Coatings and Films (Q2)"
